7.8,2.4335938,2.4648438
7.9,2.4882812,2.4882812
8.0,2.5410156,2.5566406
8.1,2.5644531,2.5722656
8.2,2.6035156,2.6035156
8.3,2.6386719,2.6386719
8.4,2.6816406,2.6933594
8.5,2.7441406,2.7441406
8.6,2.7910156,2.7910156
8.7,2.8417969,2.8417969
8.8,2.8886719,2.9003906
8.9,2.9394531,2.9394531
9.0,2.9863281,2.9863281
9.1,3.0507812,3.0507812
9.2,3.0585938,3.0742188
9.3,3.0898438,3.0898438
9.4,3.0976562,3.1132812
9.5,3.15625,3.15625
9.6,3.1875,3.1914062
9.7,3.21875,3.21875
9.8,3.2421875,3.2421875
9.9,3.265625,3.28125
10.0,3.3320312,3.3320312
10.1,3.34375,3.3671875
10.2,3.3867188,3.3867188
10.3,3.4101562,3.4257812
10.4,3.4492188,3.453125
10.5,3.4960938,3.5
10.6,3.5253906,3.5253906
10.7,3.5566406,3.5683594
10.8,3.6191406,3.6191406
10.9,3.6347656,3.6386719
11.0,3.7636719,3.7636719
11.1,3.7753906,3.7910156
11.2,3.8066406,3.8183594
11.3,3.8339844,3.8339844
11.4,3.8496094,3.8496094
11.5,3.9179688,3.9472656
11.6,3.9472656,3.9472656
11.7,3.9902344,3.9902344
11.8,4.0273438,4.0273438
11.9,3.9785156,3.9785156
12.0,4.125,4.1367188
12.1,4.15625,4.1601562
12.2,4.1601562,4.1640625
12.3,4.1679688,4.1679688
12.4,4.1992188,4.1992188
12.5,4.2578125,4.2617188
12.6,4.2890625,4.2890625
12.7,4.3242188,4.3242188
12.8,4.3242188,4.3242188
12.9,4.3554688,4.3671875
13.0,4.5097656,4.5253906
13.1,4.5410156,4.5410156
13.2,4.5410156,4.5410156
13.3,4.5410156,4.5527344
13.4,4.5722656,4.5878906
13.5,4.6621094,4.6621094
13.6,4.6972656,4.7089844
13.7,4.7089844,4.720703
13.8,4.7402344,4.7402344
13.9,4.7402344,4.7402344
14.0,4.8808594,4.888672
14.1,4.9023438,4.9277344
14.2,4.939453,4.9433594
14.3,4.9433594,4.9433594
14.4,4.951172,4.9628906
14.5,5.0234375,5.0234375
14.6,5.0429688,5.0429688
14.7,5.0429688,5.0429688
14.8,5.0625,5.0742188
14.9,5.0859375,5.0859375
15.0,5.2304688,5.2304688
15.1,5.25,5.25
15.2,5.2617188,5.2773438
15.3,5.2890625,5.3007812
15.4,5.3320312,5.3359375
15.5,5.3320312,5.3359375
15.6,5.3320312,5.3554688
15.7,5.375,5.3789062
15.8,5.3945312,5.3945312
15.9,5.4101562,5.4140625
16.0,5.6152344,5.6152344
16.1,5.626953,5.6308594
16.2,5.654297,5.658203
16.3,5.6660156,5.6777344
16.4,5.6816406,5.6933594
16.5,5.7089844,5.720703
16.6,5.7402344,5.7402344
16.7,5.7402344,5.7402344
16.8,5.7753906,5.779297
16.9,5.8027344,5.8027344
17.0,6.0351562,6.0351562
17.1,6.0507812,6.0507812
17.2,6.0507812,6.0664062
17.3,6.0664062,6.0703125
17.4,6.0820312,6.0976562
17.5,6.0898438,6.1054688
17.6,6.125,6.1289062
17.7,6.1367188,6.1367188
17.8,6.1601562,6.1640625
17.9,6.1679688,6.1835938
18.0,6.3515625,6.3632812
18.1,6.3828125,6.3867188
18.2,6.4140625,6.4179688
18.3,6.4257812,6.4257812
18.4,6.4257812,6.4257812
18.5,6.4492188,6.4570312
18.6,6.4726562,6.4726562
18.7,6.4960938,6.5
18.8,6.529297,6.5371094
18.9,6.5527344,6.564453
19.0,6.6875,6.716797
19.1,6.7246094,6.736328
19.2,6.7246094,6.736328
19.3,6.7597656,6.763672
19.4,6.767578,6.779297
19.5,6.767578,6.779297
19.6,6.826172,6.830078
19.7,6.830078,6.8496094
19.8,6.8847656,6.892578
19.9,6.888672,6.888672
20.0,7.1171875,7.125
20.1,7.1484375,7.1640625
20.2,7.1484375,7.1640625
20.3,7.171875,7.171875
20.4,7.2109375,7.2265625
20.5,7.2109375,7.2265625
20.6,7.25,7.25
20.7,7.28125,7.2890625
20.8,7.3046875,7.3085938
20.9,7.3046875,7.3085938
21.0,7.4140625,7.4140625
21.1,7.4335938,7.4335938
21.2,7.4335938,7.4335938
21.3,7.4296875,7.4453125
21.4,7.4960938,7.5
21.5,7.4960938,7.5
21.6,7.5097656,7.513672
21.7,7.5566406,7.560547
21.8,7.5722656,7.5722656
21.9,7.5722656,7.5722656
22.0,7.8378906,7.8378906
22.1,7.9277344,7.9472656
22.2,7.9277344,7.9472656
22.3,7.9277344,7.9472656
22.4,7.919922,7.919922
22.5,7.919922,7.919922
22.6,8.027344,8.027344
22.7,8.0625,8.066406
22.8,8.0625,8.066406
22.9,8.0625,8.066406
23.0,8.171875,8.1796875
23.1,8.214844,8.214844
23.2,8.214844,8.214844
23.3,8.214844,8.214844
23.4,8.2421875,8.2578125
23.5,8.2421875,8.2578125
23.6,8.332031,8.3359375
23.7,8.359375,8.359375
23.8,8.359375,8.359375
23.9,8.359375,8.359375
24.0,8.3984375,8.402344
24.1,8.509766,8.525391
24.2,8.509766,8.525391
24.3,8.509766,8.525391
24.4,8.509766,8.525391
24.5,8.509766,8.525391
24.6,8.587891,8.587891
24.7,8.587891,8.587891
24.8,8.587891,8.587891
24.9,8.587891,8.587891
25.0,8.962891,8.962891
25.1,9.0859375,9.0859375
25.2,9.0859375,9.0859375
25.3,9.0859375,9.0859375
25.4,9.0859375,9.0859375
25.5,9.0859375,9.0859375
25.6,9.183594,9.183594
25.7,9.183594,9.183594
25.8,9.183594,9.183594
25.9,9.183594,9.183594
26.0,9.234375,9.234375
26.1,9.300781,9.3125
26.2,9.300781,9.3125
26.3,9.300781,9.3125
26.4,9.300781,9.3125
26.5,9.300781,9.3125
26.6,9.3828125,9.394531
26.7,9.3828125,9.394531
26.8,9.3828125,9.394531
26.9,9.3828125,9.394531
27.0,9.480469,9.480469
27.1,9.611328,9.611328
27.2,9.611328,9.611328
27.3,9.611328,9.611328
27.4,9.611328,9.611328
27.5,9.611328,9.611328
27.6,9.669922,9.681641
27.7,9.669922,9.681641
27.8,9.669922,9.681641
27.9,9.669922,9.681641
28.0,9.822266,9.826172
28.1,9.998047,10.001953
28.2,9.998047,10.001953
28.3,9.998047,10.001953
28.4,9.998047,10.001953
28.5,9.998047,10.001953
28.6,10.042969,10.042969
28.7,10.042969,10.042969
28.8,10.042969,10.042969
28.9,10.042969,10.042969
29.0,10.199219,10.214844
29.1,10.359375,10.359375
29.2,10.359375,10.359375
29.3,10.359375,10.359375
29.4,10.359375,10.359375
29.5,10.359375,10.359375
29.6,10.3984375,10.402344
29.7,10.3984375,10.402344
29.8,10.3984375,10.402344
29.9,10.3984375,10.402344
30.0,10.3984375,10.402344
30.1,10.572266,10.580078
30.2,10.572266,10.580078
30.3,10.572266,10.580078
30.4,10.572266,10.580078
30.5,10.572266,10.580078
30.6,10.572266,10.580078
30.7,10.572266,10.580078
30.8,10.572266,10.580078
30.9,10.572266,10.580078
31.0,10.919922,10.935547
31.1,11.105469,11.105469
31.2,11.105469,11.105469
31.3,11.105469,11.105469
31.4,11.105469,11.105469
31.5,11.105469,11.105469
31.6,11.105469,11.105469
31.7,11.105469,11.105469
31.8,11.105469,11.105469
31.9,11.105469,11.105469
32.0,11.167969,11.191406
32.1,11.332031,11.339844
32.2,11.332031,11.339844
32.3,11.332031,11.339844
32.4,11.332031,11.339844
32.5,11.332031,11.339844
32.6,11.332031,11.339844
32.7,11.332031,11.339844
32.8,11.332031,11.339844
32.9,11.332031,11.339844
33.0,11.4296875,11.4296875
33.1,11.685547,11.697266
33.2,11.685547,11.697266
33.3,11.685547,11.697266
33.4,11.685547,11.697266
33.5,11.685547,11.697266
33.6,11.685547,11.697266
33.7,11.685547,11.697266
33.8,11.685547,11.697266
33.9,11.685547,11.697266
34.0,11.810547,11.814453
34.1,11.998047,12.001953
34.2,11.998047,12.001953
34.3,11.998047,12.001953
34.4,11.998047,12.001953
34.5,11.998047,12.001953
34.6,11.998047,12.001953
34.7,11.998047,12.001953
34.8,11.998047,12.001953
34.9,11.998047,12.001953
35.0,12.1328125,12.136719
35.1,12.230469,12.230469
35.2,12.230469,12.230469
35.3,12.230469,12.230469
35.4,12.230469,12.230469
35.5,12.230469,12.230469
35.6,12.230469,12.230469
35.7,12.230469,12.230469
35.8,12.230469,12.230469
35.9,12.230469,12.230469
36.0,12.363281,12.363281
36.1,12.560547,12.560547
36.2,12.560547,12.560547
36.3,12.560547,12.560547
36.4,12.560547,12.560547
36.5,12.560547,12.560547
36.6,12.560547,12.560547
36.7,12.560547,12.560547
36.8,12.560547,12.560547
36.9,12.560547,12.560547
37.0,12.951172,12.974609
37.1,13.1015625,13.1015625
37.2,13.1015625,13.1015625
37.3,13.1015625,13.1015625
37.4,13.1015625,13.1015625
37.5,13.1015625,13.1015625
37.6,13.1015625,13.1015625
37.7,13.1015625,13.1015625
37.8,13.1015625,13.1015625
37.9,13.1015625,13.1015625
38.0,13.1015625,13.1015625
38.1,13.222656,13.2265625
38.2,13.222656,13.2265625
38.3,13.222656,13.2265625
38.4,13.222656,13.2265625
38.5,13.222656,13.2265625
38.6,13.222656,13.2265625
38.7,13.222656,13.2265625
38.8,13.222656,13.2265625
38.9,13.222656,13.2265625
39.0,13.390625,13.394531
39.1,13.599609,13.611328
39.2,13.599609,13.611328
39.3,13.599609,13.611328
39.4,13.599609,13.611328
39.5,13.599609,13.611328
39.6,13.599609,13.611328
39.7,13.599609,13.611328
39.8,13.599609,13.611328
39.9,13.599609,13.611328
40.0,13.599609,13.611328
40.1,13.666016,13.677734
40.2,13.666016,13.677734
40.3,13.666016,13.677734
40.4,13.666016,13.677734
40.5,13.666016,13.677734
40.6,13.666016,13.677734
40.7,13.666016,13.677734
40.8,13.666016,13.677734
40.9,13.666016,13.677734
41.0,13.880859,13.880859
41.1,14.105469,14.105469
41.2,14.105469,14.105469
41.3,14.105469,14.105469
41.4,14.105469,14.105469
41.5,14.105469,14.105469
41.6,14.105469,14.105469
41.7,14.105469,14.105469
41.8,14.105469,14.105469
41.9,14.105469,14.105469
42.0,14.332031,14.347656
42.1,14.371094,14.371094
42.2,14.371094,14.371094
42.3,14.371094,14.371094
42.4,14.371094,14.371094
42.5,14.371094,14.371094
42.6,14.371094,14.371094
42.7,14.371094,14.371094
42.8,14.371094,14.371094
42.9,14.371094,14.371094
43.0,14.371094,14.371094
43.1,14.488281,14.488281
43.2,14.488281,14.488281
43.3,14.488281,14.488281
43.4,14.488281,14.488281
43.5,14.488281,14.488281
43.6,14.488281,14.488281
43.7,14.488281,14.488281
43.8,14.488281,14.488281
43.9,14.488281,14.488281
44.0,14.755859,14.755859
44.1,14.986328,14.986328
44.2,14.986328,14.986328
44.3,14.986328,14.986328
44.4,14.986328,14.986328
44.5,14.986328,14.986328
44.6,14.986328,14.986328
44.7,14.986328,14.986328
44.8,14.986328,14.986328
44.9,14.986328,14.986328
45.0,14.986328,14.986328
45.1,15.144531,15.160156
45.2,15.144531,15.160156
45.3,15.144531,15.160156
45.4,15.144531,15.160156
45.5,15.144531,15.160156
45.6,15.144531,15.160156
45.7,15.144531,15.160156
45.8,15.144531,15.160156
45.9,15.144531,15.160156
46.0,15.144531,15.160156
46.1,15.246094,15.25
46.2,15.246094,15.25
46.3,15.246094,15.25
46.4,15.246094,15.25
46.5,15.246094,15.25
46.6,15.246094,15.25
46.7,15.246094,15.25
46.8,15.246094,15.25
46.9,15.246094,15.25
47.0,15.681641,15.681641
47.1,15.931641,15.931641
47.2,15.931641,15.931641
47.3,15.931641,15.931641
47.4,15.931641,15.931641
47.5,15.931641,15.931641
47.6,15.931641,15.931641
47.7,15.931641,15.931641
47.8,15.931641,15.931641
47.9,15.931641,15.931641
48.0,15.931641,15.931641
48.1,16.058594,16.058594
48.2,16.058594,16.058594
48.3,16.058594,16.058594
48.4,16.058594,16.058594
48.5,16.058594,16.058594
48.6,16.058594,16.058594
48.7,16.058594,16.058594
48.8,16.058594,16.058594
48.9,16.058594,16.058594
49.0,16.058594,16.058594
49.1,16.183594,16.183594
49.2,16.183594,16.183594
49.3,16.183594,16.183594
49.4,16.183594,16.183594
49.5,16.183594,16.183594
49.6,16.183594,16.183594
49.7,16.183594,16.183594
49.8,16.183594,16.183594
49.9,16.183594,16.183594
50.0,16.533203,16.544922
50.1,16.666016,16.68164
50.2,16.666016,16.68164
50.3,16.666016,16.68164
50.4,16.666016,16.68164
50.5,16.666016,16.68164
50.6,16.666016,16.68164
50.7,16.666016,16.68164
50.8,16.666016,16.68164
50.9,16.666016,16.68164
51.0,16.666016,16.68164
51.1,16.93164,16.93164
51.2,16.93164,16.93164
51.3,16.93164,16.93164
51.4,16.93164,16.93164
51.5,16.93164,16.93164
51.6,16.93164,16.93164
51.7,16.93164,16.93164
51.8,16.93164,16.93164
51.9,16.93164,16.93164
52.0,16.93164,16.93164
52.1,16.990234,16.99414
52.2,16.990234,16.99414
52.3,16.990234,16.99414
52.4,16.990234,16.99414
52.5,16.990234,16.99414
52.6,16.990234,16.99414
52.7,16.990234,16.99414
52.8,16.990234,16.99414
52.9,16.990234,16.99414
53.0,16.990234,16.99414
53.1,17.058594,17.058594
53.2,17.058594,17.058594
53.3,17.058594,17.058594
53.4,17.058594,17.058594
53.5,17.058594,17.058594
53.6,17.058594,17.058594
53.7,17.058594,17.058594
53.8,17.058594,17.058594
53.9,17.058594,17.058594
54.0,17.398438,17.40625
54.1,17.552734,17.55664
54.2,17.552734,17.55664
54.3,17.552734,17.55664
54.4,17.552734,17.55664
54.5,17.552734,17.55664
54.6,17.552734,17.55664
54.7,17.552734,17.55664
54.8,17.552734,17.55664
54.9,17.552734,17.55664
55.0,17.552734,17.55664
55.1,17.83789,17.84961
55.2,17.83789,17.84961
55.3,17.83789,17.84961
55.4,17.83789,17.84961
55.5,17.83789,17.84961
55.6,17.83789,17.84961
55.7,17.83789,17.84961
55.8,17.83789,17.84961
55.9,17.83789,17.84961
56.0,17.83789,17.84961
56.1,18.15625,18.167969
56.2,18.15625,18.167969
56.3,18.15625,18.167969
56.4,18.15625,18.167969
56.5,18.15625,18.167969
56.6,18.15625,18.167969
56.7,18.15625,18.167969
56.8,18.15625,18.167969
56.9,18.15625,18.167969
57.0,18.15625,18.167969
57.1,18.226562,18.230469
57.2,18.226562,18.230469
57.3,18.226562,18.230469
57.4,18.226562,18.230469
57.5,18.226562,18.230469
57.6,18.226562,18.230469
57.7,18.226562,18.230469
57.8,18.226562,18.230469
57.9,18.226562,18.230469
58.0,18.59961,18.603516
58.1,18.603516,18.611328
58.2,18.603516,18.611328
58.3,18.603516,18.611328
58.4,18.603516,18.611328
58.5,18.603516,18.611328
58.6,18.603516,18.611328
58.7,18.603516,18.611328
58.8,18.603516,18.611328
58.9,18.603516,18.611328
59.0,18.603516,18.611328
59.1,18.740234,18.751953
59.2,18.740234,18.751953
59.3,18.740234,18.751953
59.4,18.740234,18.751953
59.5,18.740234,18.751953
59.6,18.740234,18.751953
59.7,18.740234,18.751953
59.8,18.740234,18.751953
59.9,18.740234,18.751953
60.0,18.740234,18.751953
60.1,18.845703,18.845703
60.2,18.845703,18.845703
60.3,18.845703,18.845703
60.4,18.845703,18.845703
60.5,18.845703,18.845703
60.6,18.845703,18.845703
60.7,18.845703,18.845703
60.8,18.845703,18.845703
60.9,18.845703,18.845703
61.0,18.845703,18.845703
61.1,18.783203,18.783203
61.2,18.783203,18.783203
61.3,18.783203,18.783203
61.4,18.783203,18.783203
61.5,18.783203,18.783203
61.6,18.783203,18.783203
61.7,18.783203,18.783203
61.8,18.783203,18.783203
61.9,18.783203,18.783203
62.0,18.783203,18.783203
62.1,19.390625,19.40625
62.2,19.390625,19.40625
62.3,19.390625,19.40625
62.4,19.390625,19.40625
62.5,19.390625,19.40625
62.6,19.390625,19.40625
62.7,19.390625,19.40625
62.8,19.390625,19.40625
62.9,19.390625,19.40625
63.0,19.390625,19.40625
63.1,19.642578,19.658203
63.2,19.642578,19.658203
63.3,19.642578,19.658203
63.4,19.642578,19.658203
63.5,19.642578,19.658203
63.6,19.642578,19.658203
63.7,19.642578,19.658203
63.8,19.642578,19.658203
63.9,19.642578,19.658203
64.0,20.050781,20.054688
64.1,20.097656,20.097656
64.2,20.097656,20.097656
64.3,20.097656,20.097656
64.4,20.097656,20.097656
64.5,20.097656,20.097656
64.6,20.097656,20.097656
64.7,20.097656,20.097656
64.8,20.097656,20.097656
64.9,20.097656,20.097656
65.0,20.097656,20.097656
65.1,20.140625,20.144531
65.2,20.140625,20.144531
65.3,20.140625,20.144531
65.4,20.140625,20.144531
65.5,20.140625,20.144531
65.6,20.140625,20.144531
65.7,20.140625,20.144531
65.8,20.140625,20.144531
65.9,20.140625,20.144531
66.0,20.140625,20.144531
66.1,19.966797,19.970703
66.2,19.966797,19.970703
66.3,19.966797,19.970703
66.4,19.966797,19.970703
66.5,19.966797,19.970703
66.6,19.966797,19.970703
66.7,19.966797,19.970703
66.8,19.966797,19.970703
66.9,19.966797,19.970703
67.0,19.966797,19.970703
67.1,19.978516,19.978516
67.2,19.978516,19.978516
67.3,19.978516,19.978516
67.4,19.978516,19.978516
67.5,19.978516,19.978516
67.6,19.978516,19.978516
67.7,19.978516,19.978516
67.8,19.978516,19.978516
67.9,19.978516,19.978516
68.0,19.978516,19.978516
68.1,20.058594,20.058594
68.2,20.058594,20.058594
68.3,20.058594,20.058594
68.4,20.058594,20.058594
68.5,20.058594,20.058594
68.6,20.058594,20.058594
68.7,20.058594,20.058594
68.8,20.058594,20.058594
68.9,20.058594,20.058594
69.0,20.058594,20.058594
69.1,19.99414,19.99414
69.2,19.99414,19.99414
69.3,19.99414,19.99414
69.4,19.99414,19.99414
69.5,19.99414,19.99414
69.6,19.99414,19.99414
69.7,19.99414,19.99414
69.8,19.99414,19.99414
69.9,19.99414,19.99414
70.0,19.99414,19.99414
70.1,20.339844,20.339844
70.2,20.339844,20.339844
70.3,20.339844,20.339844
70.4,20.339844,20.339844
70.5,20.339844,20.339844
70.6,20.339844,20.339844
70.7,20.339844,20.339844
70.8,20.339844,20.339844
70.9,20.339844,20.339844
71.0,20.339844,20.339844
71.1,20.68164,20.68164
71.2,20.68164,20.68164
71.3,20.68164,20.68164
71.4,20.68164,20.68164
71.5,20.68164,20.68164
71.6,20.68164,20.68164
71.7,20.68164,20.68164
71.8,20.68164,20.68164
71.9,20.68164,20.68164
72.0,20.68164,20.68164
72.1,19.830078,19.845703
72.2,19.830078,19.845703
72.3,19.830078,19.845703
72.4,19.830078,19.845703
72.5,19.830078,19.845703
72.6,19.830078,19.845703
72.7,19.830078,19.845703
72.8,19.830078,19.845703
72.9,19.830078,19.845703
73.0,19.830078,19.845703
73.1,19.830078,19.845703
73.2,19.830078,19.845703
73.3,19.830078,19.845703
73.4,19.830078,19.845703
73.5,19.830078,19.845703
73.6,19.830078,19.845703
73.7,19.830078,19.845703
73.8,19.830078,19.845703
73.9,19.830078,19.845703
74.0,21.978516,21.978516
74.1,20.830078,20.845703
74.2,20.830078,20.845703
74.3,20.830078,20.845703
74.4,20.830078,20.845703
74.5,20.830078,20.845703
74.6,20.830078,20.845703
74.7,20.830078,20.845703
74.8,20.830078,20.845703
74.9,20.830078,20.845703
75.0,20.830078,20.845703
75.1,20.830078,20.845703
75.2,20.830078,20.845703
75.3,20.830078,20.845703
75.4,20.830078,20.845703
75.5,20.830078,20.845703
75.6,20.830078,20.845703
75.7,20.830078,20.845703
75.8,20.830078,20.845703
75.9,20.830078,20.845703
76.0,20.830078,20.845703
76.1,22.109375,22.121094
76.2,22.109375,22.121094
76.3,22.109375,22.121094
76.4,22.109375,22.121094
76.5,22.109375,22.121094
76.6,22.109375,22.121094
76.7,22.109375,22.121094
76.8,22.109375,22.121094
76.9,22.109375,22.121094
77.0,22.109375,22.121094
77.1,22.109375,22.121094
77.2,22.109375,22.121094
77.3,22.109375,22.121094
77.4,22.109375,22.121094
77.5,22.109375,22.121094
77.6,22.109375,22.121094
77.7,22.109375,22.121094
77.8,22.109375,22.121094
77.9,22.109375,22.121094
78.0,22.109375,22.121094
78.1,21.99414,21.99414
78.2,21.99414,21.99414
78.3,21.99414,21.99414
78.4,21.99414,21.99414
78.5,21.99414,21.99414
78.6,21.99414,21.99414
78.7,21.99414,21.99414
78.8,21.99414,21.99414
78.9,21.99414,21.99414
79.0,21.99414,21.99414
79.1,21.464844,21.472656
79.2,21.464844,21.472656
79.3,21.464844,21.472656
79.4,21.464844,21.472656
79.5,21.464844,21.472656
79.6,21.464844,21.472656
79.7,21.464844,21.472656
79.8,21.464844,21.472656
79.9,21.464844,21.472656
80.0,21.464844,21.472656
80.1,21.367188,21.382812
80.2,21.367188,21.382812
80.3,21.367188,21.382812
80.4,21.367188,21.382812
80.5,21.367188,21.382812
80.6,21.367188,21.382812
80.7,21.367188,21.382812
80.8,21.367188,21.382812
80.9,21.367188,21.382812
81.0,21.367188,21.382812
81.1,21.464844,21.472656
81.2,21.464844,21.472656
81.3,21.464844,21.472656
81.4,21.464844,21.472656
81.5,21.464844,21.472656
81.6,21.464844,21.472656
81.7,21.464844,21.472656
81.8,21.464844,21.472656
81.9,21.464844,21.472656
82.0,21.464844,21.472656
82.1,21.417969,21.425781
82.2,21.417969,21.425781
82.3,21.417969,21.425781
82.4,21.417969,21.425781
82.5,21.417969,21.425781
82.6,21.417969,21.425781
82.7,21.417969,21.425781
82.8,21.417969,21.425781
82.9,21.417969,21.425781
83.0,21.417969,21.425781
83.1,21.548828,21.552734
83.2,21.548828,21.552734
83.3,21.548828,21.552734
83.4,21.548828,21.552734
83.5,21.548828,21.552734
83.6,21.548828,21.552734
83.7,21.548828,21.552734
83.8,21.548828,21.552734
83.9,21.548828,21.552734
84.0,21.548828,21.552734
84.1,21.66211,21.669922
84.2,21.66211,21.669922
84.3,21.66211,21.669922
84.4,21.66211,21.669922
84.5,21.66211,21.669922
84.6,21.66211,21.669922
84.7,21.66211,21.669922
84.8,21.66211,21.669922
84.9,21.66211,21.669922
85.0,21.66211,21.669922
85.1,21.990234,21.99414
85.2,21.990234,21.99414
85.3,21.990234,21.99414
85.4,21.990234,21.99414
85.5,21.990234,21.99414
85.6,21.990234,21.99414
85.7,21.990234,21.99414
85.8,21.990234,21.99414
85.9,21.990234,21.99414
86.0,21.990234,21.99414
86.1,22.183594,22.183594
86.2,22.183594,22.183594
86.3,22.183594,22.183594
86.4,22.183594,22.183594
86.5,22.183594,22.183594
86.6,22.183594,22.183594
86.7,22.183594,22.183594
86.8,22.183594,22.183594
86.9,22.183594,22.183594
87.0,22.183594,22.183594
87.1,22.966797,22.97461
87.2,22.966797,22.97461
87.3,22.966797,22.97461
87.4,22.966797,22.97461
87.5,22.966797,22.97461
87.6,22.966797,22.97461
87.7,22.966797,22.97461
87.8,22.966797,22.97461
87.9,22.966797,22.97461
88.0,22.966797,22.97461
88.1,14.966797,14.982422
88.2,14.966797,14.982422
88.3,14.966797,14.982422
88.4,14.966797,14.982422
88.5,14.966797,14.982422
88.6,14.966797,14.982422
88.7,14.966797,14.982422
88.8,14.966797,14.982422
88.9,14.966797,14.982422
89.0,14.966797,14.982422
89.1,7.9160156,7.9316406
89.2,7.9160156,7.9316406
89.3,7.9160156,7.9316406
89.4,7.9160156,7.9316406
89.5,7.9160156,7.9316406
89.6,7.9160156,7.9316406
89.7,7.9160156,7.9316406
89.8,7.9160156,7.9316406
89.9,7.9160156,7.9316406
90.0,7.9160156,7.9316406
90.1,7.9160156,7.9316406
90.2,7.9160156,7.9316406
90.3,7.9160156,7.9316406
90.4,7.9160156,7.9316406
90.5,7.9160156,7.9316406
90.6,7.9160156,7.9316406
90.7,7.9160156,7.9316406
90.8,7.9160156,7.9316406
90.9,7.9160156,7.9316406
91.0,7.9160156,7.9316406
91.1,7.9160156,7.9316406
91.2,7.9160156,7.9316406
91.3,7.9160156,7.9316406
91.4,7.9160156,7.9316406
91.5,7.9160156,7.9316406
91.6,7.9160156,7.9316406
91.7,7.9160156,7.9316406
91.8,7.9160156,7.9316406
91.9,7.9160156,7.9316406
92.0,7.9160156,7.9316406
92.1,7.9160156,7.9316406
92.2,7.9160156,7.9316406
92.3,7.9160156,7.9316406
92.4,7.9160156,7.9316406
92.5,7.9160156,7.9316406
92.6,7.9160156,7.9316406
92.7,7.9160156,7.9316406
92.8,7.9160156,7.9316406
92.9,7.9160156,7.9316406
93.0,7.9160156,7.9316406
93.1,7.9160156,7.9316406
93.2,7.9160156,7.9316406
93.3,7.9160156,7.9316406
93.4,7.9160156,7.9316406
93.5,7.9160156,7.9316406
93.6,7.9160156,7.9316406
93.7,7.9160156,7.9316406
93.8,7.9160156,7.9316406
93.9,7.9160156,7.9316406
94.0,7.9160156,7.9316406
94.1,7.9160156,7.9316406
94.2,7.9160156,7.9316406
94.3,7.9160156,7.9316406
94.4,7.9160156,7.9316406
94.5,7.9160156,7.9316406
94.6,7.9160156,7.9316406
94.7,7.9160156,7.9316406
94.8,7.9160156,7.9316406
94.9,7.9160156,7.9316406
95.0,7.9160156,7.9316406
95.1,7.9160156,7.9316406
95.2,7.9160156,7.9316406
95.3,7.9160156,7.9316406
95.4,7.9160156,7.9316406
95.5,7.9160156,7.9316406
95.6,7.9160156,7.9316406
95.7,7.9160156,7.9316406
95.8,7.9160156,7.9316406
95.9,7.9160156,7.9316406
96.0,7.9160156,7.9316406
96.1,7.9160156,7.9316406
96.2,7.9160156,7.9316406
