8.1,22981,2.5644531,2.5722656
8.2,23103,2.6074219,2.6113281
8.3,23222,2.6347656,2.6347656
8.4,23854,2.6816406,2.6816406
8.5,29647,2.7363281,2.7441406
8.6,30571,2.7949219,2.7988281
8.7,30921,2.8398438,2.8398438
8.8,32794,2.8613281,2.8613281
8.9,32867,2.9199219,2.9199219
9.0,30913,3.03125,3.03125
9.1,30158,3.0507812,3.0507812
9.2,28172,3.0507812,3.0664062
9.3,27218,3.0820312,3.0898438
9.4,28746,3.1054688,3.1054688
9.5,29467,3.1445312,3.1523438
9.6,28785,3.1796875,3.1796875
9.7,27952,3.21875,3.2226562
9.8,25597,3.2421875,3.2421875
9.9,24376,3.2695312,3.2695312
10.0,29702,3.3320312,3.3359375
10.1,29469,3.34375,3.3476562
10.2,26775,3.3789062,3.3867188
10.3,27584,3.4179688,3.4179688
10.4,25377,3.4453125,3.453125
10.5,32162,3.4960938,3.5
10.6,30212,3.5253906,3.5253906
10.7,28988,3.5644531,3.5683594
10.8,27524,3.6191406,3.6191406
10.9,28156,3.6347656,3.6386719
11.0,37466,3.7597656,3.7636719
11.1,38747,3.7597656,3.7636719
11.2,37330,3.8066406,3.8105469
11.3,37273,3.8066406,3.8144531
11.4,34636,3.8496094,3.8535156
11.5,37063,3.9160156,3.9160156
11.6,37730,3.9160156,3.9160156
11.7,34905,3.9746094,3.9785156
11.8,35023,3.9785156,3.9785156
11.9,27801,4.03125,4.0351562
12.0,36789,4.125,4.1289062
12.1,36216,4.1523438,4.15625
12.2,34732,4.1679688,4.1679688
12.3,34417,4.1679688,4.1679688
12.4,32151,4.1992188,4.1992188
12.5,34060,4.2617188,4.2617188
12.6,33380,4.28125,4.28125
12.7,31177,4.3242188,4.3242188
12.8,29109,4.3398438,4.3476562
12.9,27604,4.3671875,4.3671875
13.0,39143,4.484375,4.4882812
13.1,39930,4.5234375,4.5371094
13.2,38740,4.517578,4.5253906
13.3,38986,4.517578,4.5253906
13.4,37231,4.548828,4.5527344
13.5,41994,4.642578,4.6503906
13.6,40940,4.642578,4.6503906
13.7,38668,4.703125,4.716797
13.8,37842,4.7285156,4.7285156
13.9,36833,4.7402344,4.7402344
14.0,40240,4.876953,4.876953
14.1,40702,4.892578,4.9003906
14.2,40194,4.892578,4.9003906
14.3,38966,4.9589844,4.9589844
14.4,38262,4.9785156,4.9785156
14.5,38795,4.955078,4.9628906
14.6,31532,5.03125,5.0351562
14.7,31609,5.0390625,5.0390625
14.8,29549,5.0585938,5.0625
14.9,28221,5.0664062,5.0742188
15.0,39894,5.2304688,5.2304688
15.1,40326,5.25,5.25
15.2,37883,5.2773438,5.2773438
15.3,35746,5.2929688,5.2929688
15.4,34035,5.3203125,5.3203125
15.5,33796,5.3203125,5.3203125
15.6,32510,5.34375,5.3554688
15.7,31121,5.375,5.3789062
15.8,29297,5.3945312,5.4023438
15.9,27764,5.4296875,5.4335938
16.0,39360,5.580078,5.580078
16.1,41293,5.580078,5.5839844
16.2,38282,5.638672,5.642578
16.3,36898,5.6660156,5.673828
16.4,36964,5.6660156,5.673828
16.5,35889,5.6972656,5.705078
16.6,35118,5.7285156,5.736328
16.7,34788,5.7285156,5.736328
16.8,33680,5.763672,5.767578
16.9,32316,5.8027344,5.8027344
17.0,41846,6.0117188,6.015625
17.1,43192,6.0429688,6.046875
17.2,40879,6.0625,6.0664062
17.3,40398,6.0625,6.0625
17.4,39583,6.0742188,6.0742188
17.5,38024,6.0859375,6.0976562
17.6,37226,6.1210938,6.125
17.7,36506,6.125,6.1328125
17.8,34612,6.1601562,6.1640625
17.9,33070,6.1796875,6.1835938
18.0,44845,6.3710938,6.3789062
18.1,47163,6.3867188,6.390625
18.2,42583,6.4140625,6.421875
18.3,41936,6.4140625,6.421875
18.4,41775,6.4140625,6.421875
18.5,39924,6.4492188,6.453125
18.6,39653,6.46875,6.4726562
18.7,36422,6.5039062,6.513672
18.8,35785,6.513672,6.513672
18.9,34075,6.5527344,6.5527344
19.0,41349,6.669922,6.6777344
19.1,42341,6.7285156,6.732422
19.2,41508,6.7285156,6.732422
19.3,42532,6.7558594,6.7558594
19.4,39759,6.779297,6.779297
19.5,39613,6.779297,6.783203
19.6,38871,6.830078,6.830078
19.7,37776,6.8339844,6.8339844
19.8,36564,6.8847656,6.888672
19.9,36104,6.9003906,6.908203
20.0,52653,7.1054688,7.109375
20.1,53445,7.1367188,7.140625
20.2,53445,7.1367188,7.140625
20.3,50874,7.1953125,7.1953125
20.4,49071,7.203125,7.203125
20.5,49071,7.203125,7.203125
20.6,46767,7.25,7.25
20.7,43786,7.2734375,7.2734375
20.8,41895,7.3046875,7.3085938
20.9,41895,7.3046875,7.3085938
21.0,36964,7.4140625,7.421875
21.1,37145,7.4492188,7.453125
21.2,37145,7.4492188,7.453125
21.3,36238,7.4570312,7.4609375
21.4,34214,7.4960938,7.5
21.5,34214,7.4960938,7.5
21.6,32991,7.5253906,7.529297
21.7,32267,7.5253906,7.533203
21.8,32170,7.5566406,7.560547
21.9,32170,7.5566406,7.560547
22.0,50771,7.8378906,7.845703
22.1,49485,7.908203,7.908203
22.2,49485,7.908203,7.908203
22.3,49485,7.908203,7.908203
22.4,47029,7.9160156,7.919922
22.5,47029,7.9160156,7.919922
22.6,44540,7.9746094,7.982422
22.7,46413,7.9785156,7.986328
22.8,46413,7.9785156,7.986328
22.9,46413,7.9785156,7.986328
23.0,46742,8.1484375,8.15625
23.1,46720,8.214844,8.21875
23.2,46720,8.214844,8.21875
23.3,46720,8.214844,8.21875
23.4,45697,8.214844,8.222656
23.5,45697,8.214844,8.222656
23.6,40654,8.277344,8.285156
23.7,37080,8.339844,8.34375
23.8,37080,8.339844,8.34375
23.9,37080,8.339844,8.34375
24.0,43372,8.402344,8.40625
24.1,39473,8.517578,8.521484
24.2,39473,8.517578,8.521484
24.3,39473,8.517578,8.521484
24.4,39473,8.517578,8.521484
24.5,39473,8.517578,8.521484
24.6,35867,8.587891,8.591797
24.7,35867,8.587891,8.591797
24.8,35867,8.587891,8.591797
24.9,35867,8.587891,8.591797
25.0,41375,8.962891,8.966797
25.1,38243,9.082031,9.0859375
25.2,38243,9.082031,9.0859375
25.3,38243,9.082031,9.0859375
25.4,38243,9.082031,9.0859375
25.5,38243,9.082031,9.0859375
25.6,33128,9.152344,9.160156
25.7,33128,9.152344,9.160156
25.8,33128,9.152344,9.160156
25.9,33128,9.152344,9.160156
26.0,37722,9.214844,9.21875
26.1,38166,9.300781,9.3125
26.2,38166,9.300781,9.3125
26.3,38166,9.300781,9.3125
26.4,38166,9.300781,9.3125
26.5,38166,9.300781,9.3125
26.6,35243,9.394531,9.394531
26.7,35243,9.394531,9.394531
26.8,35243,9.394531,9.394531
26.9,35243,9.394531,9.394531
27.0,41992,9.464844,9.472656
27.1,37372,9.587891,9.595703
27.2,37372,9.587891,9.595703
27.3,37372,9.587891,9.595703
27.4,37372,9.587891,9.595703
27.5,37372,9.587891,9.595703
27.6,36159,9.654297,9.662109
27.7,36159,9.654297,9.662109
27.8,36159,9.654297,9.662109
27.9,36159,9.654297,9.662109
28.0,46347,9.779297,9.787109
28.1,39473,9.962891,9.970703
28.2,39473,9.962891,9.970703
28.3,39473,9.962891,9.970703
28.4,39473,9.962891,9.970703
28.5,39473,9.962891,9.970703
28.6,44780,9.962891,9.970703
28.7,44780,9.962891,9.970703
28.8,44780,9.962891,9.970703
28.9,44780,9.962891,9.970703
29.0,45843,10.2109375,10.214844
29.1,39261,10.339844,10.34375
29.2,39261,10.339844,10.34375
29.3,39261,10.339844,10.34375
29.4,39261,10.339844,10.34375
29.5,39261,10.339844,10.34375
29.6,37614,10.394531,10.394531
29.7,37614,10.394531,10.394531
29.8,37614,10.394531,10.394531
29.9,37614,10.394531,10.394531
30.0,37614,10.394531,10.394531
30.1,47817,10.464844,10.464844
30.2,47817,10.464844,10.464844
30.3,47817,10.464844,10.464844
30.4,47817,10.464844,10.464844
30.5,47817,10.464844,10.464844
30.6,47817,10.464844,10.464844
30.7,47817,10.464844,10.464844
30.8,47817,10.464844,10.464844
30.9,47817,10.464844,10.464844
31.0,44402,10.900391,10.908203
31.1,37469,11.109375,11.109375
31.2,37469,11.109375,11.109375
31.3,37469,11.109375,11.109375
31.4,37469,11.109375,11.109375
31.5,37469,11.109375,11.109375
31.6,37469,11.109375,11.109375
31.7,37469,11.109375,11.109375
31.8,37469,11.109375,11.109375
31.9,37469,11.109375,11.109375
32.0,33911,11.199219,11.207031
32.1,32860,11.300781,11.300781
32.2,32860,11.300781,11.300781
32.3,32860,11.300781,11.300781
32.4,32860,11.300781,11.300781
32.5,32860,11.300781,11.300781
32.6,32860,11.300781,11.300781
32.7,32860,11.300781,11.300781
32.8,32860,11.300781,11.300781
32.9,32860,11.300781,11.300781
33.0,37671,11.4609375,11.4609375
33.1,35679,11.677734,11.677734
33.2,35679,11.677734,11.677734
33.3,35679,11.677734,11.677734
33.4,35679,11.677734,11.677734
33.5,35679,11.677734,11.677734
33.6,35679,11.677734,11.677734
33.7,35679,11.677734,11.677734
33.8,35679,11.677734,11.677734
33.9,35679,11.677734,11.677734
34.0,38295,11.775391,11.779297
34.1,37685,11.978516,11.978516
34.2,37685,11.978516,11.978516
34.3,37685,11.978516,11.978516
34.4,37685,11.978516,11.978516
34.5,37685,11.978516,11.978516
34.6,37685,11.978516,11.978516
34.7,37685,11.978516,11.978516
34.8,37685,11.978516,11.978516
34.9,37685,11.978516,11.978516
35.0,41602,12.1328125,12.136719
35.1,37838,12.234375,12.2421875
35.2,37838,12.234375,12.2421875
35.3,37838,12.234375,12.2421875
35.4,37838,12.234375,12.2421875
35.5,37838,12.234375,12.2421875
35.6,37838,12.234375,12.2421875
35.7,37838,12.234375,12.2421875
35.8,37838,12.234375,12.2421875
35.9,37838,12.234375,12.2421875
36.0,35298,12.3515625,12.355469
36.1,36233,12.488281,12.488281
36.2,36233,12.488281,12.488281
36.3,36233,12.488281,12.488281
36.4,36233,12.488281,12.488281
36.5,36233,12.488281,12.488281
36.6,36233,12.488281,12.488281
36.7,36233,12.488281,12.488281
36.8,36233,12.488281,12.488281
36.9,36233,12.488281,12.488281
37.0,35058,12.978516,12.978516
37.1,42524,13.109375,13.113281
37.2,42524,13.109375,13.113281
37.3,42524,13.109375,13.113281
37.4,42524,13.109375,13.113281
37.5,42524,13.109375,13.113281
37.6,42524,13.109375,13.113281
37.7,42524,13.109375,13.113281
37.8,42524,13.109375,13.113281
37.9,42524,13.109375,13.113281
38.0,42524,13.109375,13.113281
38.1,36132,13.203125,13.214844
38.2,36132,13.203125,13.214844
38.3,36132,13.203125,13.214844
38.4,36132,13.203125,13.214844
38.5,36132,13.203125,13.214844
38.6,36132,13.203125,13.214844
38.7,36132,13.203125,13.214844
38.8,36132,13.203125,13.214844
38.9,36132,13.203125,13.214844
39.0,40725,13.3984375,13.402344
39.1,45419,13.599609,13.603516
39.2,45419,13.599609,13.603516
39.3,45419,13.599609,13.603516
39.4,45419,13.599609,13.603516
39.5,45419,13.599609,13.603516
39.6,45419,13.599609,13.603516
39.7,45419,13.599609,13.603516
39.8,45419,13.599609,13.603516
39.9,45419,13.599609,13.603516
40.0,45419,13.599609,13.603516
40.1,38058,13.712891,13.712891
40.2,38058,13.712891,13.712891
40.3,38058,13.712891,13.712891
40.4,38058,13.712891,13.712891
40.5,38058,13.712891,13.712891
40.6,38058,13.712891,13.712891
40.7,38058,13.712891,13.712891
40.8,38058,13.712891,13.712891
40.9,38058,13.712891,13.712891
41.0,37209,13.853516,13.853516
41.1,41219,14.121094,14.125
41.2,41219,14.121094,14.125
41.3,41219,14.121094,14.125
41.4,41219,14.121094,14.125
41.5,41219,14.121094,14.125
41.6,41219,14.121094,14.125
41.7,41219,14.121094,14.125
41.8,41219,14.121094,14.125
41.9,41219,14.121094,14.125
42.0,42430,14.339844,14.339844
42.1,42149,14.3828125,14.3828125
42.2,42149,14.3828125,14.3828125
42.3,42149,14.3828125,14.3828125
42.4,42149,14.3828125,14.3828125
42.5,42149,14.3828125,14.3828125
42.6,42149,14.3828125,14.3828125
42.7,42149,14.3828125,14.3828125
42.8,42149,14.3828125,14.3828125
42.9,42149,14.3828125,14.3828125
43.0,42149,14.3828125,14.3828125
43.1,36318,14.496094,14.5
43.2,36318,14.496094,14.5
43.3,36318,14.496094,14.5
43.4,36318,14.496094,14.5
43.5,36318,14.496094,14.5
43.6,36318,14.496094,14.5
43.7,36318,14.496094,14.5
43.8,36318,14.496094,14.5
43.9,36318,14.496094,14.5
44.0,42317,14.771484,14.779297
44.1,64651,14.990234,14.990234
44.2,64651,14.990234,14.990234
44.3,64651,14.990234,14.990234
44.4,64651,14.990234,14.990234
44.5,64651,14.990234,14.990234
44.6,64651,14.990234,14.990234
44.7,64651,14.990234,14.990234
44.8,64651,14.990234,14.990234
44.9,64651,14.990234,14.990234
45.0,64651,14.990234,14.990234
45.1,40850,15.171875,15.1796875
45.2,40850,15.171875,15.1796875
45.3,40850,15.171875,15.1796875
45.4,40850,15.171875,15.1796875
45.5,40850,15.171875,15.1796875
45.6,40850,15.171875,15.1796875
45.7,40850,15.171875,15.1796875
45.8,40850,15.171875,15.1796875
45.9,40850,15.171875,15.1796875
46.0,40850,15.171875,15.1796875
46.1,39540,15.246094,15.25
46.2,39540,15.246094,15.25
46.3,39540,15.246094,15.25
46.4,39540,15.246094,15.25
46.5,39540,15.246094,15.25
46.6,39540,15.246094,15.25
46.7,39540,15.246094,15.25
46.8,39540,15.246094,15.25
46.9,39540,15.246094,15.25
47.0,40143,15.681641,15.681641
47.1,64166,15.931641,15.939453
47.2,64166,15.931641,15.939453
47.3,64166,15.931641,15.939453
47.4,64166,15.931641,15.939453
47.5,64166,15.931641,15.939453
47.6,64166,15.931641,15.939453
47.7,64166,15.931641,15.939453
47.8,64166,15.931641,15.939453
47.9,64166,15.931641,15.939453
48.0,64166,15.931641,15.939453
48.1,47349,16.117188,16.125
48.2,47349,16.117188,16.125
48.3,47349,16.117188,16.125
48.4,47349,16.117188,16.125
48.5,47349,16.117188,16.125
48.6,47349,16.117188,16.125
48.7,47349,16.117188,16.125
48.8,47349,16.117188,16.125
48.9,47349,16.117188,16.125
49.0,47349,16.117188,16.125
49.1,41460,16.261719,16.269531
49.2,41460,16.261719,16.269531
49.3,41460,16.261719,16.269531
49.4,41460,16.261719,16.269531
49.5,41460,16.261719,16.269531
49.6,41460,16.261719,16.269531
49.7,41460,16.261719,16.269531
49.8,41460,16.261719,16.269531
49.9,41460,16.261719,16.269531
50.0,39393,16.52539,16.52539
50.1,37217,16.68164,16.68164
50.2,37217,16.68164,16.68164
50.3,37217,16.68164,16.68164
50.4,37217,16.68164,16.68164
50.5,37217,16.68164,16.68164
50.6,37217,16.68164,16.68164
50.7,37217,16.68164,16.68164
50.8,37217,16.68164,16.68164
50.9,37217,16.68164,16.68164
51.0,37217,16.68164,16.68164
51.1,78119,17.121094,17.121094
51.2,78119,17.121094,17.121094
51.3,78119,17.121094,17.121094
51.4,78119,17.121094,17.121094
51.5,78119,17.121094,17.121094
51.6,78119,17.121094,17.121094
51.7,78119,17.121094,17.121094
51.8,78119,17.121094,17.121094
51.9,78119,17.121094,17.121094
52.0,78119,17.121094,17.121094
52.1,58021,16.93164,16.939453
52.2,58021,16.93164,16.939453
52.3,58021,16.93164,16.939453
52.4,58021,16.93164,16.939453
52.5,58021,16.93164,16.939453
52.6,58021,16.93164,16.939453
52.7,58021,16.93164,16.939453
52.8,58021,16.93164,16.939453
52.9,58021,16.93164,16.939453
53.0,58021,16.93164,16.939453
53.1,48978,17.121094,17.121094
53.2,48978,17.121094,17.121094
53.3,48978,17.121094,17.121094
53.4,48978,17.121094,17.121094
53.5,48978,17.121094,17.121094
53.6,48978,17.121094,17.121094
53.7,48978,17.121094,17.121094
53.8,48978,17.121094,17.121094
53.9,48978,17.121094,17.121094
54.0,44195,17.394531,17.394531
54.1,40336,17.595703,17.595703
54.2,40336,17.595703,17.595703
54.3,40336,17.595703,17.595703
54.4,40336,17.595703,17.595703
54.5,40336,17.595703,17.595703
54.6,40336,17.595703,17.595703
54.7,40336,17.595703,17.595703
54.8,40336,17.595703,17.595703
54.9,40336,17.595703,17.595703
55.0,40336,17.595703,17.595703
55.1,47020,17.83789,17.841797
55.2,47020,17.83789,17.841797
55.3,47020,17.83789,17.841797
55.4,47020,17.83789,17.841797
55.5,47020,17.83789,17.841797
55.6,47020,17.83789,17.841797
55.7,47020,17.83789,17.841797
55.8,47020,17.83789,17.841797
55.9,47020,17.83789,17.841797
56.0,47020,17.83789,17.841797
56.1,115017,18.160156,18.167969
56.2,115017,18.160156,18.167969
56.3,115017,18.160156,18.167969
56.4,115017,18.160156,18.167969
56.5,115017,18.160156,18.167969
56.6,115017,18.160156,18.167969
56.7,115017,18.160156,18.167969
56.8,115017,18.160156,18.167969
56.9,115017,18.160156,18.167969
57.0,115017,18.160156,18.167969
57.1,96514,18.21875,18.226562
57.2,96514,18.21875,18.226562
57.3,96514,18.21875,18.226562
57.4,96514,18.21875,18.226562
57.5,96514,18.21875,18.226562
57.6,96514,18.21875,18.226562
57.7,96514,18.21875,18.226562
57.8,96514,18.21875,18.226562
57.9,96514,18.21875,18.226562
58.0,79108,18.603516,18.603516
58.1,68665,18.642578,18.654297
58.2,68665,18.642578,18.654297
58.3,68665,18.642578,18.654297
58.4,68665,18.642578,18.654297
58.5,68665,18.642578,18.654297
58.6,68665,18.642578,18.654297
58.7,68665,18.642578,18.654297
58.8,68665,18.642578,18.654297
58.9,68665,18.642578,18.654297
59.0,68665,18.642578,18.654297
59.1,49192,18.74414,18.748047
59.2,49192,18.74414,18.748047
59.3,49192,18.74414,18.748047
59.4,49192,18.74414,18.748047
59.5,49192,18.74414,18.748047
59.6,49192,18.74414,18.748047
59.7,49192,18.74414,18.748047
59.8,49192,18.74414,18.748047
59.9,49192,18.74414,18.748047
60.0,49192,18.74414,18.748047
60.1,52558,18.80664,18.80664
60.2,52558,18.80664,18.80664
60.3,52558,18.80664,18.80664
60.4,52558,18.80664,18.80664
60.5,52558,18.80664,18.80664
60.6,52558,18.80664,18.80664
60.7,52558,18.80664,18.80664
60.8,52558,18.80664,18.80664
60.9,52558,18.80664,18.80664
61.0,52558,18.80664,18.80664
61.1,48693,18.798828,18.80664
61.2,48693,18.798828,18.80664
61.3,48693,18.798828,18.80664
61.4,48693,18.798828,18.80664
61.5,48693,18.798828,18.80664
61.6,48693,18.798828,18.80664
61.7,48693,18.798828,18.80664
61.8,48693,18.798828,18.80664
61.9,48693,18.798828,18.80664
62.0,48693,18.798828,18.80664
62.1,119550,19.398438,19.40625
62.2,119550,19.398438,19.40625
62.3,119550,19.398438,19.40625
62.4,119550,19.398438,19.40625
62.5,119550,19.398438,19.40625
62.6,119550,19.398438,19.40625
62.7,119550,19.398438,19.40625
62.8,119550,19.398438,19.40625
62.9,119550,19.398438,19.40625
63.0,119550,19.398438,19.40625
63.1,207712,19.642578,19.642578
63.2,207712,19.642578,19.642578
63.3,207712,19.642578,19.642578
63.4,207712,19.642578,19.642578
63.5,207712,19.642578,19.642578
63.6,207712,19.642578,19.642578
63.7,207712,19.642578,19.642578
63.8,207712,19.642578,19.642578
63.9,207712,19.642578,19.642578
64.0,173375,20.097656,20.097656
64.1,138847,20.113281,20.113281
64.2,138847,20.113281,20.113281
64.3,138847,20.113281,20.113281
64.4,138847,20.113281,20.113281
64.5,138847,20.113281,20.113281
64.6,138847,20.113281,20.113281
64.7,138847,20.113281,20.113281
64.8,138847,20.113281,20.113281
64.9,138847,20.113281,20.113281
65.0,138847,20.113281,20.113281
65.1,114349,20.117188,20.121094
65.2,114349,20.117188,20.121094
65.3,114349,20.117188,20.121094
65.4,114349,20.117188,20.121094
65.5,114349,20.117188,20.121094
65.6,114349,20.117188,20.121094
65.7,114349,20.117188,20.121094
65.8,114349,20.117188,20.121094
65.9,114349,20.117188,20.121094
66.0,114349,20.117188,20.121094
66.1,78804,19.93164,19.935547
66.2,78804,19.93164,19.935547
66.3,78804,19.93164,19.935547
66.4,78804,19.93164,19.935547
66.5,78804,19.93164,19.935547
66.6,78804,19.93164,19.935547
66.7,78804,19.93164,19.935547
66.8,78804,19.93164,19.935547
66.9,78804,19.93164,19.935547
67.0,78804,19.93164,19.935547
67.1,68440,20.046875,20.050781
67.2,68440,20.046875,20.050781
67.3,68440,20.046875,20.050781
67.4,68440,20.046875,20.050781
67.5,68440,20.046875,20.050781
67.6,68440,20.046875,20.050781
67.7,68440,20.046875,20.050781
67.8,68440,20.046875,20.050781
67.9,68440,20.046875,20.050781
68.0,68440,20.046875,20.050781
68.1,67795,20.113281,20.125
68.2,67795,20.113281,20.125
68.3,67795,20.113281,20.125
68.4,67795,20.113281,20.125
68.5,67795,20.113281,20.125
68.6,67795,20.113281,20.125
68.7,67795,20.113281,20.125
68.8,67795,20.113281,20.125
68.9,67795,20.113281,20.125
69.0,67795,20.113281,20.125
69.1,57255,20.054688,20.054688
69.2,57255,20.054688,20.054688
69.3,57255,20.054688,20.054688
69.4,57255,20.054688,20.054688
69.5,57255,20.054688,20.054688
69.6,57255,20.054688,20.054688
69.7,57255,20.054688,20.054688
69.8,57255,20.054688,20.054688
69.9,57255,20.054688,20.054688
70.0,57255,20.054688,20.054688
70.1,75331,20.363281,20.367188
70.2,75331,20.363281,20.367188
70.3,75331,20.363281,20.367188
70.4,75331,20.363281,20.367188
70.5,75331,20.363281,20.367188
70.6,75331,20.363281,20.367188
70.7,75331,20.363281,20.367188
70.8,75331,20.363281,20.367188
70.9,75331,20.363281,20.367188
71.0,75331,20.363281,20.367188
71.1,118915,20.68164,20.689453
71.2,118915,20.68164,20.689453
71.3,118915,20.68164,20.689453
71.4,118915,20.68164,20.689453
71.5,118915,20.68164,20.689453
71.6,118915,20.68164,20.689453
71.7,118915,20.68164,20.689453
71.8,118915,20.68164,20.689453
71.9,118915,20.68164,20.689453
72.0,118915,20.68164,20.689453
72.1,485622,21.798828,21.802734
72.2,485622,21.798828,21.802734
72.3,485622,21.798828,21.802734
72.4,485622,21.798828,21.802734
72.5,485622,21.798828,21.802734
72.6,485622,21.798828,21.802734
72.7,485622,21.798828,21.802734
72.8,485622,21.798828,21.802734
72.9,485622,21.798828,21.802734
73.0,485622,21.798828,21.802734
73.1,485622,21.798828,21.802734
73.2,485622,21.798828,21.802734
73.3,485622,21.798828,21.802734
73.4,485622,21.798828,21.802734
73.5,485622,21.798828,21.802734
73.6,485622,21.798828,21.802734
73.7,485622,21.798828,21.802734
73.8,485622,21.798828,21.802734
73.9,485622,21.798828,21.802734
74.0,438237,22.308594,22.316406
74.1,343974,22.226562,22.230469
74.2,343974,22.226562,22.230469
74.3,343974,22.226562,22.230469
74.4,343974,22.226562,22.230469
74.5,343974,22.226562,22.230469
74.6,343974,22.226562,22.230469
74.7,343974,22.226562,22.230469
74.8,343974,22.226562,22.230469
74.9,343974,22.226562,22.230469
75.0,343974,22.226562,22.230469
75.1,343974,22.226562,22.230469
75.2,343974,22.226562,22.230469
75.3,343974,22.226562,22.230469
75.4,343974,22.226562,22.230469
75.5,343974,22.226562,22.230469
75.6,343974,22.226562,22.230469
75.7,343974,22.226562,22.230469
75.8,343974,22.226562,22.230469
75.9,343974,22.226562,22.230469
76.0,343974,22.226562,22.230469
76.1,268896,22.164062,22.167969
76.2,268896,22.164062,22.167969
76.3,268896,22.164062,22.167969
76.4,268896,22.164062,22.167969
76.5,268896,22.164062,22.167969
76.6,268896,22.164062,22.167969
76.7,268896,22.164062,22.167969
76.8,268896,22.164062,22.167969
76.9,268896,22.164062,22.167969
77.0,268896,22.164062,22.167969
77.1,268896,22.164062,22.167969
77.2,268896,22.164062,22.167969
77.3,268896,22.164062,22.167969
77.4,268896,22.164062,22.167969
77.5,268896,22.164062,22.167969
77.6,268896,22.164062,22.167969
77.7,268896,22.164062,22.167969
77.8,268896,22.164062,22.167969
77.9,268896,22.164062,22.167969
78.0,268896,22.164062,22.167969
78.1,210537,22.117188,22.125
78.2,210537,22.117188,22.125
78.3,210537,22.117188,22.125
78.4,210537,22.117188,22.125
78.5,210537,22.117188,22.125
78.6,210537,22.117188,22.125
78.7,210537,22.117188,22.125
78.8,210537,22.117188,22.125
78.9,210537,22.117188,22.125
79.0,210537,22.117188,22.125
79.1,182456,21.464844,21.472656
79.2,182456,21.464844,21.472656
79.3,182456,21.464844,21.472656
79.4,182456,21.464844,21.472656
79.5,182456,21.464844,21.472656
79.6,182456,21.464844,21.472656
79.7,182456,21.464844,21.472656
79.8,182456,21.464844,21.472656
79.9,182456,21.464844,21.472656
80.0,182456,21.464844,21.472656
80.1,151118,21.464844,21.472656
80.2,151118,21.464844,21.472656
80.3,151118,21.464844,21.472656
80.4,151118,21.464844,21.472656
80.5,151118,21.464844,21.472656
